2021-06-07 12:14:43 idx 17 case volume-56 mean_dice 0.026523 mean_hd95 139.113622
2021-06-07 12:14:52 idx 18 case volume-64 mean_dice 0.604286 mean_hd95 11.874342
2021-06-07 12:14:55 idx 19 case volume-67 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:15:01 idx 20 case volume-68 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:15:08 idx 21 case volume-70 mean_dice 0.338941 mean_hd95 46.184413
2021-06-07 12:15:18 idx 22 case volume-76 mean_dice 0.451940 mean_hd95 66.468037
2021-06-07 12:15:20 idx 23 case volume-77 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:15:27 idx 24 case volume-79 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:15:35 idx 25 case volume-82 mean_dice 0.144781 mean_hd95 13.190906
2021-06-07 12:15:41 idx 26 case volume-86 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 12:15:41 25 Mean class 1 mean_dice 0.076141 mean_hd95 20.873997
2021-06-07 12:15:41 Testing performance in best val model: mean_dice : 0.076141 mean_hd95 : 20.873997
2021-06-07 12:16:17 iters:16700/133200, loss:0.0052, accuracy:0.9983
2021-06-07 12:17:29 iters:16800/133200, loss:0.0055, accuracy:0.9982
2021-06-07 12:18:40 iters:16900/133200, loss:0.0054, accuracy:0.9982
2021-06-07 12:19:52 iters:17000/133200, loss:0.0055, accuracy:0.9981
2021-06-07 12:21:11 iters:17100/133200, loss:0.0048, accuracy:0.9984
2021-06-07 12:22:23 iters:17200/133200, loss:0.0055, accuracy:0.9981
